Water_flow,Temperature,DewPoint,Humidity,WindBearing,WindSpeed
[0.35974643423137875],[0.50997150997151],[0.7729591836734693],[0.8571428571428571],[0.036111111111111115],[0.08333333333333333]
[0.2559429477020602],[0.5014245014245015],[0.7653061224489794],[0.8571428571428571],[0.9861111111111112],[0.10714285714285714]
[0.18462757527733756],[0.4957264957264957],[0.75],[0.836734693877551],[0.002777777777777778],[0.05952380952380952]
[0.17274167987321712],[0.4871794871794872],[0.7448979591836733],[0.846938775510204],[0.125],[0.14285714285714285]
[0.17274167987321712],[0.4700854700854701],[0.711734693877551],[0.8061224489795917],[0.9944444444444445],[0.11904761904761904]
[0.1600633914421553],[0.4672364672364672],[0.7346938775510203],[0.8571428571428571],[0.16944444444444445],[0.15476190476190477]
[0.23217115689381934],[0.45584045584045585],[0.7040816326530611],[0.8163265306122448],[0.9555555555555556],[0.13095238095238096]
[0.445324881141046],[0.4615384615384615],[0.7168367346938775],[0.8265306122448979],[0.9583333333333334],[0.11904761904761904]
[0.6957210776545166],[0.4928774928774929],[0.7346938775510203],[0.8061224489795917],[0.9722222222222222],[0.15476190476190477]
[0.8011093502377179],[0.5698005698005698],[0.7627551020408163],[0.7346938775510203],[0.5555555555555556],[0.08333333333333333]
[0.8866877971473852],[0.6153846153846154],[0.7474489795918366],[0.6428571428571428],[0.5583333333333333],[0.16666666666666666]
[0.8938193343898574],[0.6381766381766382],[0.7678571428571428],[0.6428571428571428],[0.4305555555555556],[0.32142857142857145]
[0.8573692551505547],[0.6467236467236467],[0.7755102040816326],[0.6428571428571428],[0.4166666666666667],[0.369047619047619]
[0.8066561014263075],[0.6524216524216524],[0.760204081632653],[0.6122448979591836],[0.4277777777777778],[0.3333333333333333]
[0.7765451664025357],[0.6495726495726496],[0.7653061224489794],[0.6224489795918366],[0.41111111111111115],[0.3928571428571428]
[0.757527733755943],[0.6638176638176638],[0.75],[0.5816326530612245],[0.45555555555555555],[0.3928571428571428]
[0.7591125198098256],[0.6666666666666666],[0.7525510204081631],[0.5816326530612245],[0.4166666666666667],[0.3928571428571428]
[0.659270998415214],[0.6752136752136753],[0.760204081632653],[0.5816326530612245],[0.5027777777777778],[0.5238095238095238]
[0.6450079239302695],[0.6524216524216524],[0.7857142857142856],[0.6530612244897959],[0.46111111111111114],[0.44047619047619047]
[0.6616481774960381],[0.6524216524216524],[0.7933673469387754],[0.6632653061224489],[0.5416666666666667],[0.3571428571428571]
[0.7179080824088748],[0.6096866096866097],[0.7933673469387754],[0.7244897959183673],[0.5638888888888889],[0.32142857142857145]
[0.7242472266244058],[0.5754985754985755],[0.7933673469387754],[0.7857142857142857],[0.3805555555555556],[0.20238095238095236]
[0.6513470681458003],[0.5612535612535613],[0.7959183673469388],[0.8163265306122448],[0.5750000000000001],[0.10714285714285714]
[0.5832012678288431],[0.5584045584045585],[0.7933673469387754],[0.8163265306122448],[0.5305555555555556],[0.07142857142857142]
[0.4033280507131538],[0.5527065527065527],[0.7908163265306122],[0.8163265306122448],[0.5305555555555556],[0.047619047619047616]
[0.2876386687797147],[0.5413105413105413],[0.7933673469387754],[0.846938775510204],[0.625],[0.08333333333333333]
[0.20760697305863712],[0.5299145299145299],[0.7908163265306122],[0.8571428571428571],[0.8],[0.05952380952380952]
[0.18938193343898574],[0.5213675213675214],[0.7959183673469388],[0.8877551020408162],[0.6194444444444445],[0.05952380952380952]
[0.16561014263074483],[0.5185185185185185],[0.8086734693877551],[0.9183673469387754],[0.16944444444444445],[0.5119047619047619]
[0.2290015847860539],[0.5185185185185185],[0.8163265306122447],[0.9387755102040816],[0.18888888888888888],[0.22619047619047616]
[0.28209191759112523],[0.5071225071225072],[0.8010204081632653],[0.9285714285714285],[0.9500000000000001],[0.10714285714285714]
[0.45245641838351824],[0.4957264957264957],[0.7857142857142856],[0.9183673469387754],[0.7833333333333333],[0.11904761904761904]
[0.7432646592709984],[0.5185185185185185],[0.7831632653061223],[0.8673469387755102],[0.37777777777777777],[0.047619047619047616]
[0.8335974643423139],[0.6153846153846154],[0.7780612244897959],[0.6938775510204082],[0.6055555555555556],[0.10714285714285714]
[0.8534072900158479],[0.6609686609686609],[0.7346938775510203],[0.5612244897959183],[0.36388888888888893],[0.30952380952380953]
[0.9183835182250397],[0.6752136752136753],[0.6913265306122448],[0.4897959183673469],[0.21944444444444444],[0.488095238095238]
[0.8629160063391443],[0.6723646723646725],[0.7295918367346939],[0.5408163265306122],[0.20555555555555557],[0.6547619047619048]
[0.8011093502377179],[0.6524216524216524],[0.7678571428571428],[0.6224489795918366],[0.22222222222222224],[0.6309523809523809]
[0.7733755942947702],[0.6438746438746439],[0.760204081632653],[0.6224489795918366],[0.225],[0.8333333333333333]
[0.7852614896988906],[0.6467236467236467],[0.770408163265306],[0.6326530612244897],[0.225],[0.7142857142857142]
[0.7480190174326466],[0.6210826210826211],[0.7933673469387754],[0.7142857142857142],[0.21666666666666667],[0.7499999999999999]
[0.6458003169572109],[0.6182336182336182],[0.7933673469387754],[0.7142857142857142],[0.2111111111111111],[0.6904761904761905]
[0.6259904912836767],[0.5783475783475783],[0.7857142857142856],[0.7653061224489796],[0.2388888888888889],[0.3928571428571428]
[0.6505546751188589],[0.5555555555555556],[0.7755102040816326],[0.7857142857142857],[0.2777777777777778],[0.4047619047619047]
[0.6735340729001585],[0.5498575498575499],[0.7729591836734693],[0.7857142857142857],[0.2111111111111111],[0.3571428571428571]
[0.7242472266244058],[0.5356125356125356],[0.7653061224489794],[0.7959183673469387],[0.21666666666666667],[0.369047619047619]
[0.6751188589540412],[0.5270655270655271],[0.7678571428571428],[0.8163265306122448],[0.22222222222222224],[0.3333333333333333]
[0.5721077654516641],[0.5242165242165242],[0.7653061224489794],[0.8163265306122448],[0.2111111111111111],[0.2857142857142857]
[0.4080824088748019],[0.5213675213675214],[0.7678571428571428],[0.8265306122448979],[0.2111111111111111],[0.30952380952380953]
[0.24405705229793978],[0.5128205128205128],[0.760204081632653],[0.8265306122448979],[0.2611111111111111],[0.16666666666666666]
[0.1949286846275753],[0.5156695156695157],[0.7576530612244897],[0.8163265306122448],[0.3138888888888889],[0.2619047619047619]
[0.18462757527733759],[0.50997150997151],[0.7627551020408163],[0.836734693877551],[0.2972222222222222],[0.17857142857142855]
[0.1885895404120444],[0.4928774928774929],[0.7525510204081631],[0.846938775510204],[0.11666666666666667],[0.09523809523809523]
[0.17511885895404122],[0.4843304843304843],[0.7576530612244897],[0.8775510204081632],[0.07222222222222223],[0.14285714285714285]
[0.22583201267828845],[0.472934472934473],[0.7474489795918366],[0.8775510204081632],[0.9472222222222223],[0.09523809523809523]
[0.4643423137876386],[0.45584045584045585],[0.7423469387755102],[0.8979591836734693],[0.9611111111111111],[0.10714285714285714]
[0.7503961965134708],[0.48148148148148145],[0.7551020408163265],[0.8775510204081632],[0.08333333333333334],[0.14285714285714285]
[0.8272583201267829],[0.5185185185185185],[0.7653061224489794],[0.8265306122448979],[0.24166666666666667],[0.07142857142857142]
[0.8676703645007924],[0.5669515669515669],[0.7474489795918366],[0.7142857142857142],[0.40555555555555556],[0.25]
[0.9025356576862125],[0.5897435897435898],[0.721938775510204],[0.6326530612244897],[0.4027777777777778],[0.2857142857142857]
[0.862123613312203],[0.6267806267806268],[0.7040816326530611],[0.5612244897959183],[0.3805555555555556],[0.32142857142857145]
[0.777337559429477],[0.6239316239316239],[0.7091836734693877],[0.5714285714285714],[0.35000000000000003],[0.3928571428571428]
[0.768621236133122],[0.6296296296296297],[0.7066326530612244],[0.5612244897959183],[0.3611111111111111],[0.369047619047619]
[0.7702060221870048],[0.6410256410256411],[0.7015306122448979],[0.5408163265306122],[0.36944444444444446],[0.369047619047619]
[0.7266244057052298],[0.6467236467236467],[0.7168367346938775],[0.5510204081632653],[0.38333333333333336],[0.4047619047619047]
[0.6656101426307449],[0.6581196581196582],[0.732142857142857],[0.5612244897959183],[0.45555555555555555],[0.3571428571428571]
[0.6347068145800316],[0.5954415954415954],[0.7193877551020407],[0.6224489795918366],[0.325],[0.3928571428571428]
[0.6513470681458003],[0.5925925925925927],[0.7295918367346939],[0.6428571428571428],[0.4027777777777778],[0.2857142857142857]
[0.7028526148969889],[0.5698005698005698],[0.7397959183673468],[0.6938775510204082],[0.3805555555555556],[0.22619047619047616]
[0.713946117274168],[0.5356125356125356],[0.7423469387755102],[0.7551020408163265],[0.3944444444444445],[0.20238095238095236]
[0.6576862123613313],[0.5185185185185185],[0.7448979591836733],[0.7857142857142857],[0.4166666666666667],[0.15476190476190477]
[0.56973058637084],[0.50997150997151],[0.7423469387755102],[0.7959183673469387],[0.425],[0.03571428571428571]
[0.42472266244057055],[0.4985754985754986],[0.7423469387755102],[0.8163265306122448],[0.7666666666666667],[0.05952380952380952]
[0.2797147385103011],[0.49002849002849],[0.7448979591836733],[0.836734693877551],[0.7777777777777778],[0.07142857142857142]
[0.23930269413629163],[0.4757834757834758],[0.7346938775510203],[0.836734693877551],[0.763888888888889],[0.05952380952380952]
[0.21156893819334394],[0.4615384615384615],[0.7168367346938775],[0.8265306122448979],[0.7916666666666667],[0.09523809523809523]
[0.21077654516640257],[0.4415954415954416],[0.6964285714285714],[0.8265306122448979],[0.7805555555555556],[0.11904761904761904]
[0.2503961965134707],[0.43874643874643876],[0.7040816326530611],[0.846938775510204],[0.8250000000000001],[0.11904761904761904]
[0.27099841521394613],[0.42450142450142453],[0.6887755102040816],[0.836734693877551],[0.7694444444444445],[0.08333333333333333]
[0.47305863708399365],[0.41595441595441596],[0.6734693877551019],[0.8265306122448979],[0.8305555555555556],[0.08333333333333333]
[0.7345483359746433],[0.43874643874643876],[0.6811224489795917],[0.7959183673469387],[0.7666666666666667],[0.10714285714285714]
[0.8803486529318542],[0.5584045584045585],[0.6198979591836734],[0.520408163265306],[0.8305555555555556],[0.08333333333333333]
[0.9223454833597465],[0.6495726495726496],[0.5637755102040816],[0.36734693877551017],[0.11666666666666667],[0.09523809523809523]
[0.9175911251980983],[0.6723646723646725],[0.6301020408163265],[0.4183673469387755],[0.37777777777777777],[0.3928571428571428]
[0.9088748019017432],[0.6723646723646725],[0.6479591836734693],[0.4387755102040816],[0.4027777777777778],[0.42857142857142855]
[0.8232963549920761],[0.6923076923076923],[0.6632653061224489],[0.4387755102040816],[0.5111111111111112],[0.41666666666666663]
[0.7916006339144216],[0.6524216524216524],[0.7040816326530611],[0.5306122448979591],[0.325],[0.30952380952380953]
[0.7805071315372425],[0.6609686609686609],[0.6964285714285714],[0.5102040816326531],[0.3861111111111111],[0.4047619047619047]
[0.7812995245641838],[0.6267806267806268],[0.770408163265306],[0.6632653061224489],[0.3611111111111111],[0.2976190476190476]
[0.6957210776545166],[0.6495726495726496],[0.7653061224489794],[0.6224489795918366],[0.4861111111111111],[0.23809523809523808]
[0.6830427892234547],[0.6609686609686609],[0.7755102040816326],[0.6224489795918366],[0.4083333333333333],[0.30952380952380953]
[0.6576862123613313],[0.6638176638176638],[0.7755102040816326],[0.6224489795918366],[0.48888888888888893],[0.2619047619047619]
[0.6576862123613313],[0.6438746438746439],[0.7397959183673468],[0.5918367346938775],[0.5666666666666667],[0.2619047619047619]
[0.7107765451664024],[0.586894586894587],[0.760204081632653],[0.7040816326530611],[0.5083333333333333],[0.3333333333333333]
[0.6664025356576861],[0.5641025641025641],[0.7984693877551019],[0.8163265306122448],[0.5944444444444444],[0.17857142857142855]
[0.6259904912836767],[0.5527065527065527],[0.7780612244897959],[0.7959183673469387],[0.75],[0.07142857142857142]
[0.5229793977812995],[0.547008547008547],[0.7755102040816326],[0.7959183673469387],[0.6666666666666667],[0.05952380952380952]
[0.35023771790808245],[0.547008547008547],[0.770408163265306],[0.7857142857142857],[0.5583333333333333],[0.2857142857142857]
[0.22662440570522982],[0.5242165242165242],[0.770408163265306],[0.8265306122448979],[0.7000000000000001],[0.05952380952380952]
[0.20681458003169573],[0.50997150997151],[0.7678571428571428],[0.846938775510204],[0.6194444444444445],[0.07142857142857142]
[0.1838351822503962],[0.5071225071225072],[0.760204081632653],[0.836734693877551],[0.513888888888889],[0.09523809523809523]
[0.1862123613312203],[0.4871794871794872],[0.7397959183673468],[0.8265306122448979],[0.08055555555555556],[0.17857142857142855]
[0.22345483359746435],[0.4871794871794872],[0.7831632653061223],[0.9285714285714285],[0.16666666666666669],[0.3571428571428571]
[0.2971473851030111],[0.4985754985754986],[0.7984693877551019],[0.9387755102040816],[0.16666666666666669],[0.369047619047619]
[0.5039619651347068],[0.5213675213675214],[0.8061224489795917],[0.9081632653061223],[0.19722222222222224],[0.2738095238095238]
[0.7535657686212361],[0.5498575498575499],[0.8010204081632653],[0.846938775510204],[0.26944444444444443],[0.17857142857142855]
[0.9326465927099842],[0.5897435897435898],[0.8086734693877551],[0.7857142857142857],[0.43333333333333335],[0.2619047619047619]
[0.9437400950871633],[0.6267806267806268],[0.8010204081632653],[0.7142857142857142],[0.48333333333333334],[0.34523809523809523]
[0.884310618066561],[0.6638176638176638],[0.8086734693877551],[0.673469387755102],[0.5472222222222223],[0.3333333333333333]
[0.7670364500792394],[0.7008547008547009],[0.8010204081632653],[0.6122448979591836],[0.5166666666666667],[0.25]
[0.7908082408874804],[0.6923076923076923],[0.7882653061224489],[0.6020408163265306],[0.375],[0.30952380952380953]
[0.7654516640253566],[0.6780626780626781],[0.7806122448979591],[0.6122448979591836],[0.3111111111111111],[0.4047619047619047]
[0.7432646592709984],[0.6609686609686609],[0.7551020408163265],[0.5918367346938775],[0.24444444444444446],[0.44047619047619047]
[0.7004754358161649],[0.6552706552706553],[0.770408163265306],[0.6224489795918366],[0.20277777777777778],[0.46428571428571425]
[0.6038034865293185],[0.6467236467236467],[0.7627551020408163],[0.6224489795918366],[0.19444444444444445],[0.44047619047619047]
[0.6347068145800316],[0.6239316239316239],[0.7678571428571428],[0.6632653061224489],[0.18888888888888888],[0.4047619047619047]
[0.6759112519809826],[0.5982905982905983],[0.7397959183673468],[0.6530612244897959],[0.18888888888888888],[0.4047619047619047]
[0.7020602218700476],[0.5783475783475783],[0.7653061224489794],[0.7244897959183673],[0.23611111111111113],[0.2738095238095238]
[0.6608557844690968],[0.5641025641025641],[0.7678571428571428],[0.7551020408163265],[0.16666666666666669],[0.3571428571428571]
[0.6584786053882725],[0.5669515669515669],[0.7653061224489794],[0.7448979591836734],[0.24444444444444446],[0.2857142857142857]
[0.5340729001584786],[0.547008547008547],[0.7525510204081631],[0.7551020408163265],[0.17500000000000002],[0.5238095238095238]
[0.34310618066561016],[0.5527065527065527],[0.7576530612244897],[0.7551020408163265],[0.26666666666666666],[0.10714285714285714]
[0.24405705229793978],[0.547008547008547],[0.7397959183673468],[0.7244897959183673],[0.23333333333333334],[0.22619047619047616]
[0.21394611727416799],[0.5384615384615384],[0.75],[0.7653061224489796],[0.10277777777777779],[0.2619047619047619]
[0.20998415213946117],[0.5356125356125356],[0.7474489795918366],[0.7653061224489796],[0.8861111111111112],[0.08333333333333333]
[0.1798732171156894],[0.5299145299145299],[0.7474489795918366],[0.7755102040816326],[0.17777777777777778],[0.21428571428571427]
[0.17591125198098256],[0.5327635327635327],[0.7448979591836733],[0.7653061224489796],[0.6277777777777778],[0.17857142857142855]
[nan],[0.5299145299145299],[0.7551020408163265],[0.7857142857142857],[0.13333333333333333],[0.15476190476190477]
[nan],[0.547008547008547],[0.7525510204081631],[0.7551020408163265],[0.04166666666666667],[0.16666666666666666]
[nan],[0.5669515669515669],[0.732142857142857],[0.6836734693877551],[0.061111111111111116],[0.16666666666666666]
[nan],[0.5441595441595443],[0.7933673469387754],[0.836734693877551],[0.17500000000000002],[0.3928571428571428]
[nan],[0.5356125356125356],[0.7755102040816326],[0.8163265306122448],[0.18611111111111112],[0.5]
[nan],[0.4985754985754986],[0.7755102040816326],[0.8877551020408162],[0.17222222222222222],[0.5833333333333334]
[nan],[0.4928774928774929],[0.7576530612244897],[0.8571428571428571],[0.18888888888888888],[0.5833333333333334]
[nan],[0.4700854700854701],[0.7678571428571428],[0.9285714285714285],[0.2888888888888889],[0.2619047619047619]
[nan],[0.45868945868945876],[0.7729591836734693],[0.9591836734693877],[0.18888888888888888],[0.5357142857142857]
[nan],[0.452991452991453],[0.7576530612244897],[0.9387755102040816],[0.18611111111111112],[0.47619047619047616]
[nan],[0.4472934472934473],[0.7653061224489794],[0.9693877551020408],[0.18333333333333335],[0.6428571428571429]
[nan],[0.42165242165242167],[0.732142857142857],[0.9387755102040816],[0.21666666666666667],[0.5476190476190476]
[nan],[0.43304843304843305],[0.7551020408163265],[0.9795918367346939],[0.24166666666666667],[0.3333333333333333]
[nan],[0.42165242165242167],[0.7448979591836733],[0.9795918367346939],[0.21666666666666667],[0.4047619047619047]
[nan],[0.42165242165242167],[0.7448979591836733],[0.9795918367346939],[0.21944444444444444],[0.30952380952380953]
[nan],[0.42165242165242167],[0.75],[0.9897959183673468],[0.3111111111111111],[0.16666666666666666]
[nan],[0.4188034188034188],[0.7474489795918366],[0.9897959183673468],[0.25277777777777777],[0.19047619047619047]
[0.3407290015847861],[0.42165242165242167],[0.75],[0.9897959183673468],[0.34444444444444444],[0.05952380952380952]
[0.2591125198098257],[0.41595441595441596],[0.7448979591836733],[0.9897959183673468],[0.6666666666666667],[0.21428571428571427]
[0.20285261489698891],[0.40740740740740744],[0.7397959183673468],[0.9999999999999999],[0.7083333333333334],[0.20238095238095236]
[0.1988906497622821],[0.4045584045584045],[0.732142857142857],[0.9795918367346939],[0.9055555555555556],[0.17857142857142855]
[0.18462757527733759],[0.4017094017094017],[0.7295918367346939],[0.9795918367346939],[0.8472222222222222],[0.15476190476190477]
[0.24326465927099844],[0.3903133903133903],[0.7168367346938775],[0.9693877551020408],[0.6166666666666667],[0.20238095238095236]
[0.27654516640253574],[0.38461538461538464],[0.711734693877551],[0.9795918367346939],[0.6555555555555556],[0.22619047619047616]
[0.42472266244057055],[0.36752136752136755],[0.6913265306122448],[0.9591836734693877],[0.7972222222222223],[0.15476190476190477]
[0.6814580031695722],[0.4188034188034188],[0.7015306122448979],[0.8775510204081632],[0.8083333333333333],[0.14285714285714285]
[0.812202852614897],[0.5156695156695157],[0.6760204081632653],[0.6632653061224489],[0.8527777777777779],[0.21428571428571427]
[0.8946117274167988],[0.5811965811965811],[0.6811224489795917],[0.5816326530612245],[0.7666666666666667],[0.22619047619047616]
[0.8961965134706814],[0.6381766381766382],[0.6760204081632653],[0.5102040816326531],[0.7277777777777779],[0.21428571428571427]
[0.8367670364500792],[0.6951566951566951],[0.6556122448979591],[0.42857142857142855],[0.7138888888888889],[0.23809523809523808]
[0.7670364500792393],[0.7435897435897436],[0.625],[0.3571428571428571],[0.6777777777777778],[0.2619047619047619]
[0.7543581616481776],[0.7635327635327636],[0.6198979591836734],[0.336734693877551],[0.625],[0.4047619047619047]
[0.7290015847860539],[0.7492877492877493],[0.7091836734693877],[0.4387755102040816],[0.35833333333333334],[0.23809523809523808]
[0.6957210776545167],[0.7122507122507122],[0.7040816326530611],[0.4693877551020408],[0.5055555555555555],[0.5]
[0.626782884310618],[0.7236467236467237],[0.732142857142857],[0.4897959183673469],[0.4777777777777778],[0.44047619047619047]
[0.5998415213946118],[0.7378917378917379],[0.6913265306122448],[0.42857142857142855],[0.5472222222222223],[0.5357142857142857]
[0.598256735340729],[0.717948717948718],[0.693877551020408],[0.44897959183673464],[0.5111111111111112],[0.5]
[0.6537242472266245],[0.6752136752136753],[0.7168367346938775],[0.520408163265306],[0.5194444444444445],[0.32142857142857145]
[0.6822503961965134],[0.6467236467236467],[0.6760204081632653],[0.49999999999999994],[0.5944444444444444],[0.16666666666666666]
[0.6394611727416799],[0.5982905982905983],[0.7015306122448979],[0.5918367346938775],[0.638888888888889],[0.03571428571428571]
[0.5047543581616483],[0.5584045584045585],[0.7525510204081631],[0.7346938775510203],[0.08333333333333334],[0.2619047619047619]
[0.40491283676703643],[0.5441595441595443],[0.75],[0.7551020408163265],[0.09722222222222222],[0.17857142857142855]
[0.2630744849445325],[0.5213675213675214],[0.7474489795918366],[0.7857142857142857],[0.008333333333333333],[0.07142857142857142]
[0.19334389857369255],[0.4957264957264957],[0.7448979591836733],[0.8265306122448979],[0.7277777777777779],[0.047619047619047616]
[0.18304278922345485],[0.4757834757834758],[0.7244897959183673],[0.8163265306122448],[0.8166666666666667],[0.11904761904761904]
[0.17511885895404122],[0.4672364672364672],[0.7091836734693877],[0.8061224489795917],[0.8666666666666667],[0.11904761904761904]
[0.1735340729001585],[0.4501424501424502],[0.7168367346938775],[0.846938775510204],[0.7833333333333333],[0.10714285714285714]
[0.22503961965134706],[0.4358974358974359],[0.7015306122448979],[0.846938775510204],[0.8083333333333333],[0.11904761904761904]
[0.4548335974643424],[0.43874643874643876],[0.6811224489795917],[0.7959183673469387],[0.1],[0.38095238095238093]
[0.6505546751188589],[0.5042735042735043],[0.693877551020408],[0.7142857142857142],[0.0638888888888889],[0.25]
[0.7939778129952457],[0.5698005698005698],[0.7040816326530611],[0.6326530612244897],[0.09722222222222222],[0.2976190476190476]
[0.8724247226624405],[0.6267806267806268],[0.7525510204081631],[0.6326530612244897],[0.21944444444444444],[0.369047619047619]
[0.91283676703645],[0.6210826210826211],[0.7908163265306122],[0.7040816326530611],[0.3027777777777778],[0.41666666666666663]
[0.8700475435816165],[0.6267806267806268],[0.8112244897959182],[0.7346938775510203],[0.3861111111111111],[0.42857142857142855]
[0.7717908082408875],[0.6495726495726496],[0.7959183673469388],[0.673469387755102],[0.4166666666666667],[0.3571428571428571]
[0.7614896988906498],[0.6923076923076923],[0.7755102040816326],[0.5816326530612245],[0.4777777777777778],[0.2857142857142857]
[0.7694136291600634],[0.6951566951566951],[0.7551020408163265],[0.5510204081632653],[0.3888888888888889],[0.2738095238095238]
[0.748811410459588],[0.6837606837606838],[0.7755102040816326],[0.5918367346938775],[0.21666666666666667],[0.7023809523809524]
[0.6354992076069731],[0.6239316239316239],[0.7806122448979591],[0.6836734693877551],[0.19722222222222224],[0.7023809523809524]
[0.641838351822504],[0.5954415954415954],[0.7780612244897959],[0.7244897959183673],[0.22777777777777777],[0.7619047619047619]
[0.615689381933439],[0.5897435897435898],[0.7755102040816326],[0.7244897959183673],[0.22222222222222224],[0.5833333333333334]
[0.679080824088748],[0.5555555555555556],[0.7755102040816326],[0.7857142857142857],[0.20555555555555557],[0.6071428571428571]
[0.7107765451664024],[0.5384615384615384],[0.7806122448979591],[0.8265306122448979],[0.20277777777777778],[0.6428571428571429]
[0.6862123613312203],[0.5270655270655271],[0.7857142857142856],[0.8571428571428571],[0.20833333333333334],[0.5238095238095238]
[0.563391442155309],[0.5270655270655271],[0.7933673469387754],[0.8673469387755102],[0.19444444444444445],[0.45238095238095233]
[0.4128367670364501],[0.5213675213675214],[0.7857142857142856],[0.8673469387755102],[0.18055555555555555],[0.3928571428571428]
[0.30031695721077656],[0.5156695156695157],[0.7908163265306122],[0.8877551020408162],[0.2111111111111111],[0.3333333333333333]
[0.21156893819334394],[0.5185185185185185],[0.7831632653061223],[0.8673469387755102],[0.19722222222222224],[0.41666666666666663]
[0.19175911251980982],[0.4957264957264957],[0.7551020408163265],[0.846938775510204],[0.11944444444444445],[0.17857142857142855]
[0.20443740095087162],[0.4757834757834758],[0.75],[0.8775510204081632],[0.9638888888888889],[0.14285714285714285]
[0.2416798732171157],[0.45584045584045585],[0.7397959183673468],[0.8877551020408162],[0.002777777777777778],[0.09523809523809523]
[0.2654516640253566],[0.43874643874643876],[0.7193877551020407],[0.8775510204081632],[0.075],[0.17857142857142855]
[0.4920760697305863],[0.42450142450142453],[0.7091836734693877],[0.8877551020408162],[0.030555555555555558],[0.10714285714285714]
[0.7107765451664025],[0.45584045584045585],[0.7244897959183673],[0.8571428571428571],[0.9833333333333334],[0.14285714285714285]
[0.7908082408874804],[0.5299145299145299],[0.7346938775510203],[0.7448979591836734],[0.9527777777777778],[0.16666666666666666]
[0.838351822503962],[0.584045584045584],[0.7244897959183673],[0.6428571428571428],[0.22222222222222224],[0.34523809523809523]
[0.8922345483359746],[0.6239316239316239],[0.7372448979591837],[0.6122448979591836],[0.20833333333333334],[0.2619047619047619]
[0.9112519809825674],[0.6267806267806268],[0.7346938775510203],[0.6020408163265306],[0.20833333333333334],[0.3928571428571428]
[0.818541996830428],[0.6353276353276354],[0.7448979591836733],[0.6122448979591836],[0.20833333333333334],[0.5357142857142857]
[0.7812995245641838],[0.6524216524216524],[0.7270408163265305],[0.5612244897959183],[0.2],[0.5]
[0.7741679873217117],[0.6524216524216524],[0.7040816326530611],[0.5306122448979591],[0.20277777777777778],[0.5119047619047619]
[0.7369255150554676],[0.6410256410256411],[0.6811224489795917],[0.5102040816326531],[0.225],[0.5238095238095238]
[0.6735340729001585],[0.6296296296296297],[0.721938775510204],[0.5816326530612245],[0.2],[0.5119047619047619]
[0.6362916006339144],[0.6182336182336182],[0.711734693877551],[0.5816326530612245],[0.2777777777777778],[0.3333333333333333]
[0.6307448494453248],[0.6011396011396012],[0.7244897959183673],[0.6224489795918366],[0.21666666666666667],[0.32142857142857145]
[0.6442155309033282],[0.5726495726495727],[0.7066326530612244],[0.6326530612244897],[0.23611111111111113],[0.2619047619047619]
[0.694136291600634],[0.5498575498575499],[0.7346938775510203],[0.7142857142857142],[0.20555555555555557],[0.23809523809523808]
[0.6671949286846275],[0.5299145299145299],[0.7397959183673468],[0.7551020408163265],[0.22222222222222224],[0.17857142857142855]
[0.5618066561014263],[0.5213675213675214],[0.7474489795918366],[0.7857142857142857],[0.08055555555555556],[0.16666666666666666]
[0.4556259904912837],[0.5071225071225072],[0.7551020408163265],[0.8265306122448979],[0.02777777777777778],[0.11904761904761904]
[0.28288431061806657],[0.4957264957264957],[0.760204081632653],[0.8571428571428571],[0.9861111111111112],[0.09523809523809523]
[0.21315372424722662],[0.47863247863247865],[0.7372448979591837],[0.836734693877551],[0.8472222222222222],[0.15476190476190477]
[0.19809825673534073],[0.4672364672364672],[0.7346938775510203],[0.8571428571428571],[0.011111111111111112],[0.17857142857142855]
[0.19730586370839936],[0.4472934472934473],[0.7015306122448979],[0.8265306122448979],[0.788888888888889],[0.10714285714285714]
[0.18541996830427893],[0.43874643874643876],[0.6862244897959183],[0.8061224489795917],[0.8972222222222223],[0.14285714285714285]
[0.2702060221870048],[0.42165242165242167],[0.6887755102040816],[0.846938775510204],[0.9944444444444445],[0.07142857142857142]
[0.4437400950871633],[0.4301994301994302],[0.6836734693877551],[0.8163265306122448],[0.09722222222222222],[0.2976190476190476]
[0.720285261489699],[0.45868945868945876],[0.6964285714285714],[0.7959183673469387],[0.9638888888888889],[0.16666666666666666]
[0.7662440570522979],[0.5071225071225072],[0.6862244897959183],[0.6938775510204082],[0.02777777777777778],[0.11904761904761904]
[0.8478605388272583],[0.5612535612535613],[0.7270408163265305],[0.6836734693877551],[0.29444444444444445],[0.19047619047619047]
[0.8858954041204439],[0.5897435897435898],[0.7346938775510203],[0.6530612244897959],[0.18888888888888888],[0.2738095238095238]
[0.8312202852614897],[0.603988603988604],[0.7270408163265305],[0.6224489795918366],[0.20277777777777778],[0.41666666666666663]
[0.7765451664025357],[0.6011396011396012],[0.7551020408163265],[0.673469387755102],[0.35000000000000003],[0.41666666666666663]
[0.7527733755942948],[0.6296296296296297],[0.7397959183673468],[0.6122448979591836],[0.17222222222222222],[0.488095238095238]
[0.7805071315372425],[0.6353276353276354],[0.711734693877551],[0.5612244897959183],[0.20555555555555557],[0.42857142857142855]
[0.7599049128367671],[0.6296296296296297],[0.6530612244897959],[0.4897959183673469],[0.19722222222222224],[0.47619047619047616]
[0.641838351822504],[0.6495726495726496],[0.693877551020408],[0.520408163265306],[0.21666666666666667],[0.3571428571428571]
