Water_flow,Temperature,DewPoint,Humidity,WindBearing,WindSpeed
[0.2530755711775044],[0.5612535612535613],[0.5739795918367346],[0.4591836734693877],[0.8777777777777778],[0.42857142857142855]
[0.2864674868189807],[0.5441595441595443],[0.5586734693877551],[0.4591836734693877],[0.725],[0.21428571428571427]
[0.3110720562390158],[0.5213675213675214],[0.5663265306122448],[0.4897959183673469],[0.3027777777777778],[0.08333333333333333]
[0.3268892794376098],[0.5213675213675214],[0.5816326530612245],[0.5102040816326531],[0.8138888888888889],[0.369047619047619]
[0.3286467486818981],[0.5270655270655271],[0.5790816326530611],[0.49999999999999994],[0.7305555555555556],[0.38095238095238093]
[0.2759226713532513],[0.5213675213675214],[0.5892857142857142],[0.520408163265306],[0.7000000000000001],[0.45238095238095233]
[0.2372583479789103],[0.5156695156695157],[0.5841836734693877],[0.520408163265306],[0.7138888888888889],[0.5238095238095238]
[0.17398945518453424],[0.5413105413105413],[0.5892857142857142],[0.49999999999999994],[0.7861111111111111],[0.5476190476190476]
[0.17750439367311072],[0.5270655270655271],[0.5841836734693877],[0.5102040816326531],[0.775],[0.2976190476190476]
[0.15817223198594024],[0.5527065527065527],[0.5841836734693877],[0.47959183673469385],[0.8416666666666667],[0.34523809523809523]
[0.12478031634446396],[0.5356125356125356],[0.5433673469387754],[0.44897959183673464],[0.8111111111111111],[0.3928571428571428]
[0.11950790861159927],[0.5299145299145299],[0.5331632653061223],[0.4387755102040816],[0.7861111111111111],[0.7023809523809524]
[0.12653778558875217],[0.5242165242165242],[0.5127551020408163],[0.4183673469387755],[0.7944444444444445],[0.5238095238095238]
[0.14762741652021086],[0.5213675213675214],[0.4821428571428571],[0.3877551020408163],[0.8305555555555556],[0.5]
[0.23550087873462214],[0.5213675213675214],[0.4821428571428571],[0.3877551020408163],[0.8194444444444445],[0.8809523809523809]
[0.3462214411247803],[0.5270655270655271],[0.46173469387755095],[0.36734693877551017],[0.7944444444444445],[0.8928571428571428]
[0.37258347978910367],[0.547008547008547],[0.44897959183673464],[0.336734693877551],[0.8055555555555556],[0.7857142857142856]
[0.45518453427065025],[0.5413105413105413],[0.47704081632653056],[0.36734693877551017],[0.7916666666666667],[0.5238095238095238]
[0.41476274165202104],[0.6011396011396012],[0.4668367346938775],[0.31632653061224486],[0.7361111111111112],[0.8571428571428571]
[0.4411247803163444],[0.6381766381766382],[0.48469387755102034],[0.3061224489795918],[0.7444444444444445],[0.8214285714285714]
[0.37961335676625657],[0.6809116809116809],[0.4948979591836734],[0.2857142857142857],[0.7222222222222222],[0.5357142857142857]
[0.38312829525483305],[0.698005698005698],[0.5076530612244897],[0.2857142857142857],[0.7722222222222223],[0.5]
[0.3708260105448154],[0.6866096866096867],[0.5127551020408163],[0.29591836734693877],[0.7916666666666667],[0.46428571428571425]
[0.37961335676625657],[0.6809116809116809],[0.520408163265306],[0.3061224489795918],[0.8222222222222223],[0.5476190476190476]
[0.3216168717047452],[0.6666666666666666],[0.520408163265306],[0.31632653061224486],[0.7972222222222223],[0.488095238095238]
[0.34446397188049205],[0.6182336182336182],[0.5280612244897959],[0.3571428571428571],[0.7972222222222223],[0.3333333333333333]
[0.3286467486818981],[0.584045584045584],[0.5127551020408163],[0.36734693877551017],[0.788888888888889],[0.3928571428571428]
[0.35325131810193316],[0.5413105413105413],[0.5586734693877551],[0.4591836734693877],[0.7944444444444445],[0.488095238095238]
[0.3602811950790861],[0.5128205128205128],[0.5510204081632653],[0.47959183673469385],[0.7388888888888889],[0.42857142857142855]
[0.28471001757469244],[0.4928774928774929],[0.5510204081632653],[0.49999999999999994],[0.7972222222222223],[0.5952380952380952]
[0.23374340949033393],[0.47863247863247865],[0.5433673469387754],[0.5102040816326531],[0.8277777777777778],[0.3928571428571428]
[0.17926186291739893],[0.4672364672364672],[0.5433673469387754],[0.520408163265306],[0.8222222222222223],[0.46428571428571425]
[0.14938488576449913],[0.4615384615384615],[0.548469387755102],[0.5306122448979591],[0.7833333333333333],[0.369047619047619]
[0.13884007029876974],[0.452991452991453],[0.548469387755102],[0.5408163265306122],[0.8083333333333333],[0.41666666666666663]
[0.13884007029876974],[0.4472934472934473],[0.5408163265306122],[0.5408163265306122],[0.8527777777777779],[0.34523809523809523]
[0.13356766256590508],[0.4472934472934473],[0.548469387755102],[0.5510204081632653],[0.8111111111111111],[0.2857142857142857]
[0.14411247803163443],[0.4501424501424502],[0.5433673469387754],[0.5408163265306122],[0.8944444444444445],[0.2976190476190476]
[0.15992970123022843],[0.4358974358974359],[0.5510204081632653],[0.5714285714285714],[0.925],[0.25]
[0.2460456942003514],[0.4672364672364672],[0.5433673469387754],[0.520408163265306],[0.8194444444444445],[0.46428571428571425]
[0.3374340949033392],[0.42165242165242167],[0.5408163265306122],[0.5714285714285714],[0.7972222222222223],[0.2738095238095238]
[0.39191564147627417],[0.4358974358974359],[0.5510204081632653],[0.5714285714285714],[0.7666666666666667],[0.3571428571428571]
[0.4112478031634446],[0.5014245014245015],[0.5561224489795917],[0.49999999999999994],[0.788888888888889],[0.34523809523809523]
[0.44288224956063266],[0.5413105413105413],[0.5663265306122448],[0.4693877551020408],[0.788888888888889],[0.42857142857142855]
[0.398945518453427],[0.5612535612535613],[0.5739795918367346],[0.4591836734693877],[0.8138888888888889],[0.5119047619047619]
[0.3848857644991213],[0.603988603988604],[0.5739795918367346],[0.4183673469387755],[0.7944444444444445],[0.34523809523809523]
[0.4182776801405975],[0.6609686609686609],[0.5816326530612245],[0.37755102040816324],[0.8305555555555556],[0.3571428571428571]
[0.4024604569420035],[0.698005698005698],[0.5790816326530611],[0.3469387755102041],[0.5944444444444444],[0.34523809523809523]
[0.37258347978910367],[0.7008547008547009],[0.5816326530612245],[0.3469387755102041],[0.5638888888888889],[0.30952380952380953]
[0.29349736379613356],[0.6153846153846154],[0.5918367346938775],[0.42857142857142855],[0.5361111111111111],[0.3928571428571428]
[0.351493848857645],[0.5498575498575499],[0.6071428571428571],[0.5102040816326531],[0.6138888888888889],[0.2857142857142857]
[0.3181019332161687],[0.472934472934473],[0.645408163265306],[0.673469387755102],[0.5472222222222223],[0.30952380952380953]
[0.35852372583479786],[0.4444444444444444],[0.6505102040816326],[0.7244897959183673],[0.5694444444444444],[0.09523809523809523]
[0.34446397188049205],[0.4131054131054131],[0.6377551020408163],[0.7551020408163265],[0.9361111111111111],[0.10714285714285714]
[0.3181019332161687],[0.3817663817663818],[0.6224489795918366],[0.7755102040816326],[0.7000000000000001],[0.07142857142857142]
[0.210896309314587],[0.358974358974359],[0.5739795918367346],[0.7244897959183673],[0.7583333333333334],[0.09523809523809523]
[0.18453427065026362],[0.3418803418803419],[0.5790816326530611],[0.7551020408163265],[0.8333333333333334],[0.14285714285714285]
[0.18453427065026362],[0.3333333333333333],[0.5637755102040816],[0.7448979591836734],[0.888888888888889],[0.13095238095238096]
[0.14586994727592267],[0.34472934472934474],[0.5637755102040816],[0.7244897959183673],[0.8388888888888889],[0.09523809523809523]
[0.13005272407732862],[0.33903133903133903],[0.5586734693877551],[0.7244897959183673],[0.8527777777777779],[0.08333333333333333]
[0.13356766256590508],[0.3247863247863248],[0.5561224489795917],[0.7448979591836734],[0.06944444444444445],[0.10714285714285714]
[0.12478031634446396],[0.29914529914529914],[0.5586734693877551],[0.7959183673469387],[0.8416666666666667],[0.07142857142857142]
[0.14235500878734622],[0.2849002849002849],[0.5790816326530611],[0.8673469387755102],[0.8722222222222222],[0.11904761904761904]
[0.24077328646748677],[0.2678062678062678],[0.5637755102040816],[0.8673469387755102],[0.36388888888888893],[0.05952380952380952]
[0.33567662565905093],[0.2535612535612536],[0.5357142857142857],[0.836734693877551],[0.8611111111111112],[0.07142857142857142]
[0.41124780316344467],[0.2564102564102564],[0.5357142857142857],[0.8265306122448979],[0.9222222222222223],[0.05952380952380952]
[0.4358523725834798],[0.38461538461538464],[0.5816326530612245],[0.6938775510204082],[0.036111111111111115],[0.05952380952380952]
[0.4639718804920913],[0.47863247863247865],[0.6556122448979591],[0.6836734693877551],[0.3611111111111111],[0.17857142857142855]
[0.4253075571177504],[0.5128205128205128],[0.635204081632653],[0.6020408163265306],[0.18888888888888888],[0.2857142857142857]
[0.3409490333919157],[0.5128205128205128],[0.645408163265306],[0.6122448979591836],[0.21666666666666667],[0.20238095238095236]
[0.3813708260105448],[0.5185185185185185],[0.635204081632653],[0.5918367346938775],[0.18055555555555555],[0.21428571428571427]
[0.3778558875219683],[0.5242165242165242],[0.625],[0.5714285714285714],[0.14166666666666666],[0.15476190476190477]
[0.3602811950790861],[0.5213675213675214],[0.6377551020408163],[0.5918367346938775],[0.2],[0.10714285714285714]
[0.32513181019332155],[0.5128205128205128],[0.6505102040816326],[0.6224489795918366],[0.3861111111111111],[0.19047619047619047]
[0.3181019332161687],[0.4472934472934473],[0.6709183673469387],[0.7653061224489796],[0.3527777777777778],[0.14285714285714285]
[0.37961335676625657],[0.42165242165242167],[0.6709183673469387],[0.8061224489795917],[0.34444444444444444],[0.09523809523809523]
[0.37434094903339193],[0.4045584045584045],[0.6658163265306122],[0.8265306122448979],[0.9527777777777778],[0.09523809523809523]
[0.4042179261862917],[0.3817663817663818],[0.645408163265306],[0.8265306122448979],[0.9305555555555556],[0.09523809523809523]
[0.33391915641476266],[0.37037037037037035],[0.625],[0.8061224489795917],[0.45],[0.05952380952380952]
[0.23198594024604566],[0.3532763532763533],[0.6198979591836734],[0.8265306122448979],[0.85],[0.08333333333333333]
[0.16871704745166957],[0.35042735042735046],[0.6020408163265305],[0.7959183673469387],[0.9055555555555556],[0.05952380952380952]
[0.14762741652021086],[0.3333333333333333],[0.5892857142857142],[0.7959183673469387],[0.058333333333333334],[0.09523809523809523]
[0.12829525483304044],[0.34472934472934474],[0.6734693877551019],[0.9693877551020408],[0.25],[0.11904761904761904]
[0.13532513181019332],[0.33048433048433046],[0.6632653061224489],[0.9693877551020408],[0.9916666666666667],[0.14285714285714285]
[0.13708260105448153],[0.3190883190883191],[0.635204081632653],[0.9285714285714285],[0.28055555555555556],[0.047619047619047616]
[0.12478031634446396],[0.32193732193732194],[0.6198979591836734],[0.8877551020408162],[0.9083333333333333],[0.07142857142857142]
[0.12653778558875217],[0.33048433048433046],[0.6632653061224489],[0.9693877551020408],[0.02777777777777778],[0.10714285714285714]
[0.24604569420035147],[0.32193732193732194],[0.6556122448979591],[0.9795918367346939],[0.4222222222222222],[0.05952380952380952]
[0.3497363796133568],[0.29629629629629634],[0.635204081632653],[0.9795918367346939],[0.2888888888888889],[0.09523809523809523]
[0.4165202108963093],[0.28205128205128205],[0.625],[0.9897959183673468],[0.8694444444444445],[0.10714285714285714]
[0.43760984182776796],[0.3162393162393162],[0.6556122448979591],[0.9897959183673468],[0.13333333333333333],[0.17857142857142855]
[0.4182776801405975],[0.3817663817663818],[0.6709183673469387],[0.8877551020408162],[0.25277777777777777],[0.22619047619047616]
[0.37609841827768015],[0.40740740740740744],[0.6760204081632653],[0.846938775510204],[0.2388888888888889],[0.2619047619047619]
[0.4059753954305799],[0.4472934472934473],[0.6760204081632653],[0.7755102040816326],[0.2611111111111111],[0.2976190476190476]
[0.3690685413005272],[0.4700854700854701],[0.6836734693877551],[0.7448979591836734],[0.4],[0.30952380952380953]
[0.3866432337434095],[0.45868945868945876],[0.6760204081632653],[0.7551020408163265],[0.3111111111111111],[0.22619047619047616]
[0.3620386643233743],[0.4444444444444444],[0.6734693877551019],[0.7755102040816326],[0.225],[0.17857142857142855]
[0.39367311072056244],[0.4358974358974359],[0.6760204081632653],[0.7959183673469387],[0.24722222222222223],[0.14285714285714285]
[0.35325131810193316],[0.39886039886039887],[0.6734693877551019],[0.8571428571428571],[0.35000000000000003],[0.10714285714285714]
[0.3181019332161687],[0.38461538461538464],[0.6709183673469387],[0.8775510204081632],[0.08333333333333334],[0.11904761904761904]
[0.31634446397188043],[0.37606837606837606],[0.6683673469387754],[0.8877551020408162],[0.9555555555555556],[0.09523809523809523]
[0.4130052724077329],[0.36182336182336183],[0.6632653061224489],[0.9081632653061223],[0.5833333333333334],[0.047619047619047616]
[0.3374340949033392],[0.35042735042735046],[0.6607142857142856],[0.9183673469387754],[0.08888888888888889],[0.19047619047619047]
[0.210896309314587],[0.358974358974359],[0.6836734693877551],[0.9591836734693877],[0.08888888888888889],[0.19047619047619047]
[0.2056239015817223],[0.37606837606837606],[0.693877551020408],[0.9489795918367346],[0.2138888888888889],[0.2619047619047619]
[0.17047451669595778],[0.3789173789173789],[0.6913265306122448],[0.9387755102040816],[0.13333333333333333],[0.20238095238095236]
[0.15817223198594024],[0.3646723646723647],[0.6836734693877551],[0.9489795918367346],[0.019444444444444445],[0.15476190476190477]
[0.13708260105448156],[0.33903133903133903],[0.6607142857142856],[0.9489795918367346],[0.9500000000000001],[0.16666666666666666]
[0.14762741652021086],[0.3333333333333333],[0.635204081632653],[0.8979591836734693],[0.075],[0.16666666666666666]
[0.15465729349736376],[0.3162393162393162],[0.6301020408163265],[0.9183673469387754],[0.8833333333333334],[0.09523809523809523]
[0.16344463971880493],[0.28774928774928776],[0.6020408163265305],[0.9183673469387754],[0.763888888888889],[0.05952380952380952]
[0.2671353251318102],[0.2706552706552707],[0.5918367346938775],[0.9285714285714285],[0.8333333333333334],[0.10714285714285714]
[0.33391915641476266],[0.2535612535612536],[0.5637755102040816],[0.8979591836734693],[0.8694444444444445],[0.05952380952380952]
[0.4182776801405975],[0.2735042735042735],[0.5790816326530611],[0.8877551020408162],[0.7111111111111111],[0.07142857142857142]
[0.4885764499121265],[0.3931623931623932],[0.6326530612244897],[0.7755102040816326],[0.1638888888888889],[0.17857142857142855]
[0.4780316344463971],[0.4615384615384615],[0.6198979591836734],[0.6428571428571428],[0.17500000000000002],[0.30952380952380953]
[0.41124780316344467],[0.5128205128205128],[0.6096938775510203],[0.5612244897959183],[0.20833333333333334],[0.42857142857142855]
[0.36906854130052724],[0.5213675213675214],[0.6147959183673468],[0.5612244897959183],[0.19166666666666668],[0.42857142857142855]
[0.3884007029876977],[0.5156695156695157],[0.6198979591836734],[0.5714285714285714],[0.2],[0.47619047619047616]
[0.41124780316344467],[0.5270655270655271],[0.6147959183673468],[0.5510204081632653],[0.18611111111111112],[0.3928571428571428]
[0.36028119507908607],[0.5156695156695157],[0.6198979591836734],[0.5714285714285714],[0.21666666666666667],[0.41666666666666663]
[0.3391915641476274],[0.4957264957264957],[0.6224489795918366],[0.6020408163265306],[0.2138888888888889],[0.488095238095238]
[0.3409490333919157],[0.4643874643874644],[0.6505102040816326],[0.6938775510204082],[0.18055555555555555],[0.2976190476190476]
[0.3268892794376098],[0.4472934472934473],[0.635204081632653],[0.6938775510204082],[0.16666666666666669],[0.25]
[0.31458699472759233],[0.4358974358974359],[0.635204081632653],[0.7142857142857142],[0.9611111111111111],[0.15476190476190477]
[0.35325131810193316],[0.4301994301994302],[0.6326530612244897],[0.7142857142857142],[0.33055555555555555],[0.07142857142857142]
[0.3286467486818981],[0.4358974358974359],[0.6326530612244897],[0.7040816326530611],[0.7666666666666667],[0.08333333333333333]
[0.23550087873462208],[0.452991452991453],[0.5739795918367346],[0.5816326530612245],[0.7916666666666667],[0.22619047619047616]
[0.2056239015817223],[0.45868945868945876],[0.5637755102040816],[0.5612244897959183],[0.03888888888888889],[0.19047619047619047]
[0.17223198594024602],[0.45584045584045585],[0.5714285714285714],[0.5714285714285714],[0.6166666666666667],[0.3571428571428571]
[0.13708260105448153],[0.4472934472934473],[0.5739795918367346],[0.5918367346938775],[0.7861111111111111],[0.2857142857142857]
[0.13181019332161686],[0.4188034188034188],[0.5739795918367346],[0.6326530612244897],[0.7972222222222223],[0.15476190476190477]
[0.12478031634446393],[0.38746438746438744],[0.5739795918367346],[0.673469387755102],[0.3111111111111111],[0.10714285714285714]
[0.12829525483304038],[0.3532763532763533],[0.5816326530612245],[0.7448979591836734],[0.6194444444444445],[0.05952380952380952]
[0.12478031634446393],[0.32763532763532766],[0.5739795918367346],[0.7755102040816326],[0.8083333333333333],[0.08333333333333333]
[0.15114235500878734],[0.31054131054131057],[0.5790816326530611],[0.8163265306122448],[0.18333333333333335],[0.05952380952380952]
[0.24077328646748677],[0.301994301994302],[0.5637755102040816],[0.7959183673469387],[0.9555555555555556],[0.16666666666666666]
[0.3690685413005272],[0.31054131054131057],[0.5637755102040816],[0.7857142857142857],[0.8444444444444444],[0.05952380952380952]
[0.555360281195079],[0.4017094017094017],[0.6071428571428571],[0.7142857142857142],[0.05277777777777778],[0.047619047619047616]
[0.681898066783831],[0.4615384615384615],[0.6198979591836734],[0.6428571428571428],[0.5027777777777778],[0.14285714285714285]
[0.5166959578207381],[0.50997150997151],[0.5790816326530611],[0.520408163265306],[0.55],[0.34523809523809523]
[0.4481546572934973],[0.547008547008547],[0.5637755102040816],[0.4591836734693877],[0.5388888888888889],[0.38095238095238093]
[0.4657293497363795],[0.5641025641025641],[0.6147959183673468],[0.5102040816326531],[0.5083333333333333],[0.32142857142857145]
[0.4586994727592267],[0.5555555555555556],[0.625],[0.5306122448979591],[0.49722222222222223],[0.45238095238095233]
[0.34797891036906853],[0.5498575498575499],[0.625],[0.5408163265306122],[0.5305555555555556],[0.3928571428571428]
[0.2724077328646749],[0.5014245014245015],[0.6377551020408163],[0.6224489795918366],[0.49444444444444446],[0.3928571428571428]
[0.2952548330404218],[0.472934472934473],[0.6224489795918366],[0.6326530612244897],[0.5388888888888889],[0.41666666666666663]
[0.3286467486818981],[0.4472934472934473],[0.6122448979591836],[0.6530612244897959],[0.5888888888888889],[0.19047619047619047]
[0.3057996485061511],[0.4045584045584045],[0.5892857142857142],[0.673469387755102],[0.85],[0.09523809523809523]
[0.3181019332161687],[0.4188034188034188],[0.471938775510204],[0.47959183673469385],[0.8472222222222222],[0.23809523809523808]
[0.29701230228471004],[0.4045584045584045],[0.47704081632653056],[0.49999999999999994],[0.8305555555555556],[0.22619047619047616]
[0.22847100175746923],[0.3931623931623932],[0.47704081632653056],[0.5102040816326531],[0.7555555555555555],[0.30952380952380953]
[0.20210896309314583],[0.39886039886039887],[0.4821428571428571],[0.5102040816326531],[0.725],[0.2857142857142857]
[0.16520210896309312],[0.37037037037037035],[0.49999999999999994],[0.5714285714285714],[0.775],[0.14285714285714285]
[0.13181019332161686],[0.36752136752136755],[0.48979591836734687],[0.5612244897959183],[0.7833333333333333],[0.23809523809523808]
[0.12829525483304044],[0.38461538461538464],[0.4948979591836734],[0.5510204081632653],[0.7805555555555556],[0.3571428571428571]
[0.11950790861159927],[0.37606837606837606],[0.5153061224489796],[0.5918367346938775],[0.8194444444444445],[0.2857142857142857]
[0.12126537785588748],[0.3532763532763533],[0.520408163265306],[0.6326530612244897],[0.8666666666666667],[0.22619047619047616]
[0.12829525483304038],[0.358974358974359],[0.5331632653061223],[0.6428571428571428],[0.8722222222222222],[0.2857142857142857]
[0.14411247803163443],[0.3646723646723647],[0.5280612244897959],[0.6326530612244897],[0.7777777777777778],[0.23809523809523808]
[0.20386643233743404],[0.35042735042735046],[0.5255102040816326],[0.6428571428571428],[0.638888888888889],[0.23809523809523808]
[0.3163444639718805],[0.34757834757834755],[0.5153061224489796],[0.6326530612244897],[0.6666666666666667],[0.23809523809523808]
[0.4973637961335677],[0.4273504273504274],[0.5255102040816326],[0.5408163265306122],[0.5444444444444445],[0.15476190476190477]
[0.5536028119507908],[0.4843304843304843],[0.5357142857142857],[0.4897959183673469],[0.7527777777777778],[0.4047619047619047]
[0.5500878734622143],[0.5071225071225072],[0.520408163265306],[0.44897959183673464],[0.775],[0.47619047619047616]
[0.49209138840070293],[0.5242165242165242],[0.471938775510204],[0.37755102040816324],[0.7694444444444445],[0.44047619047619047]
[0.500878734622144],[0.50997150997151],[0.4438775510204081],[0.3571428571428571],[0.8055555555555556],[0.47619047619047616]
[0.4077328646748682],[0.5128205128205128],[0.4540816326530612],[0.36734693877551017],[0.7583333333333334],[0.369047619047619]
[0.34797891036906853],[0.5498575498575499],[0.471938775510204],[0.3571428571428571],[0.7277777777777779],[0.45238095238095233]
[0.27416520210896306],[0.4957264957264957],[0.4668367346938775],[0.39795918367346933],[0.7083333333333334],[0.5]
[0.3093145869947276],[0.4700854700854701],[0.48469387755102034],[0.4387755102040816],[0.7277777777777779],[0.32142857142857145]
[0.3409490333919156],[0.4358974358974359],[0.48979591836734687],[0.47959183673469385],[0.6222222222222222],[0.23809523809523808]
[0.3409490333919157],[0.42165242165242167],[0.47704081632653056],[0.47959183673469385],[0.7111111111111111],[0.17857142857142855]
[0.37434094903339193],[0.41595441595441596],[0.423469387755102],[0.4183673469387755],[0.7222222222222222],[0.2738095238095238]
[0.3181019332161687],[0.4102564102564103],[0.43367346938775503],[0.4387755102040816],[0.7055555555555556],[0.22619047619047616]
[0.25483304042179256],[0.4102564102564103],[0.43367346938775503],[0.4387755102040816],[0.6972222222222223],[0.3333333333333333]
[0.1933216168717047],[0.40740740740740744],[0.43367346938775503],[0.4387755102040816],[0.7305555555555556],[0.2857142857142857]
[0.20035149384885761],[0.4045584045584045],[0.4540816326530612],[0.4693877551020408],[0.7083333333333334],[0.32142857142857145]
[0.21265377855887516],[0.38746438746438744],[0.4591836734693877],[0.4897959183673469],[0.7111111111111111],[0.22619047619047616]
[0.16168717047451667],[0.3817663817663818],[0.4668367346938775],[0.5102040816326531],[0.7416666666666667],[0.5238095238095238]
[0.14586994727592265],[0.36752136752136755],[0.4668367346938775],[0.5306122448979591],[0.763888888888889],[0.5]
[0.17223198594024605],[0.3646723646723647],[0.4668367346938775],[0.5306122448979591],[0.6916666666666667],[0.369047619047619]
[0.19156414762741647],[0.33048433048433046],[0.471938775510204],[0.5816326530612245],[0.6555555555555556],[0.20238095238095236]
[0.2442882249560632],[0.3162393162393162],[0.47704081632653056],[0.6122448979591836],[0.6138888888888889],[0.15476190476190477]
[0.3866432337434094],[0.3133903133903134],[0.47704081632653056],[0.6122448979591836],[0.7138888888888889],[0.15476190476190477]
[0.41476274165202104],[0.3247863247863248],[0.47704081632653056],[0.6020408163265306],[0.5888888888888889],[0.10714285714285714]
[0.4622144112478032],[0.32763532763532766],[0.5331632653061223],[0.6938775510204082],[0.8333333333333334],[0.08333333333333333]
[0.4639718804920913],[0.4131054131054131],[0.5280612244897959],[0.5612244897959183],[0.5472222222222223],[0.19047619047619047]
[0.398945518453427],[0.4871794871794872],[0.5280612244897959],[0.47959183673469385],[0.5750000000000001],[0.44047619047619047]
[0.4165202108963093],[0.5299145299145299],[0.4591836734693877],[0.3571428571428571],[0.7555555555555555],[0.5595238095238095]
[0.4833040421792619],[0.50997150997151],[0.385204081632653],[0.3061224489795918],[0.7000000000000001],[0.6071428571428571]
[0.3866432337434095],[0.547008547008547],[0.4183673469387755],[0.3061224489795918],[0.6916666666666667],[0.5357142857142857]
[0.37961335676625657],[0.5669515669515669],[0.4081632653061224],[0.2857142857142857],[0.6888888888888889],[0.6071428571428571]
[0.2952548330404218],[0.547008547008547],[0.4183673469387755],[0.3061224489795918],[0.6805555555555556],[0.6547619047619048]
[0.3181019332161687],[0.5014245014245015],[0.43367346938775503],[0.3571428571428571],[0.6833333333333333],[0.47619047619047616]
[0.3093145869947276],[0.4643874643874644],[0.43367346938775503],[0.3877551020408163],[0.6972222222222223],[0.5714285714285714]
[0.3409490333919157],[0.43874643874643876],[0.44897959183673464],[0.42857142857142855],[0.7194444444444444],[0.5]
[0.3813708260105448],[0.4188034188034188],[0.4668367346938775],[0.4693877551020408],[0.7305555555555556],[0.47619047619047616]
[0.31634446397188043],[0.4102564102564103],[0.4668367346938775],[0.47959183673469385],[0.7194444444444444],[0.3928571428571428]
[0.2759226713532513],[0.4045584045584045],[0.47704081632653056],[0.49999999999999994],[0.7083333333333334],[0.44047619047619047]
[0.20913884007029873],[0.38746438746438744],[0.47704081632653056],[0.520408163265306],[0.6],[0.2738095238095238]
[0.2126537785588752],[0.3646723646723647],[0.4821428571428571],[0.5510204081632653],[0.6111111111111112],[0.2976190476190476]
[0.17574692442882248],[0.37037037037037035],[0.46173469387755095],[0.520408163265306],[0.6722222222222223],[0.2738095238095238]
[0.12478031634446396],[0.34472934472934474],[0.471938775510204],[0.5612244897959183],[0.7583333333333334],[0.09523809523809523]
[0.13356766256590505],[0.3133903133903134],[0.46173469387755095],[0.5918367346938775],[0.8916666666666667],[0.13095238095238096]
[0.14235500878734617],[0.28205128205128205],[0.4668367346938775],[0.6428571428571428],[0.9638888888888889],[0.11904761904761904]
[0.17223198594024605],[0.2621082621082621],[0.46173469387755095],[0.6632653061224489],[0.8861111111111112],[0.07142857142857142]
[0.2548330404217926],[0.28774928774928776],[0.4540816326530612],[0.6122448979591836],[0.8305555555555556],[0.14285714285714285]
[0.351493848857645],[0.29059829059829057],[0.4668367346938775],[0.6326530612244897],[0.5888888888888889],[0.21428571428571427]
[0.4059753954305799],[0.29914529914529914],[0.4821428571428571],[0.6428571428571428],[0.7083333333333334],[0.05952380952380952]
[0.45342706502636204],[0.3532763532763533],[0.4821428571428571],[0.5714285714285714],[0.8472222222222222],[0.15476190476190477]
[0.45694200351493847],[0.396011396011396],[0.48469387755102034],[0.520408163265306],[0.7611111111111112],[0.11904761904761904]
[0.4059753954305799],[0.41595441595441596],[0.4821428571428571],[0.4897959183673469],[0.513888888888889],[0.20238095238095236]
[0.4042179261862917],[0.4301994301994302],[0.4821428571428571],[0.47959183673469385],[0.6222222222222222],[0.19047619047619047]
[0.3884007029876977],[0.4444444444444444],[0.471938775510204],[0.44897959183673464],[0.6111111111111112],[0.22619047619047616]
[0.3954305799648506],[0.42165242165242167],[0.46173469387755095],[0.4591836734693877],[0.5666666666666667],[0.2738095238095238]
[0.3690685413005272],[0.4045584045584045],[0.48979591836734687],[0.520408163265306],[0.5833333333333334],[0.22619047619047616]
[0.3567662565905097],[0.4017094017094017],[0.5127551020408163],[0.5510204081632653],[0.5916666666666667],[0.07142857142857142]
[0.35500878734622143],[0.39886039886039887],[0.520408163265306],[0.5714285714285714],[0.7666666666666667],[0.08333333333333333]
[0.3462214411247803],[0.3561253561253561],[0.5153061224489796],[0.6224489795918366],[0.7388888888888889],[0.14285714285714285]
[0.3708260105448154],[0.3418803418803419],[0.5255102040816326],[0.6530612244897959],[0.9555555555555556],[0.13095238095238096]
[0.3427065026362039],[0.3418803418803419],[0.5255102040816326],[0.6530612244897959],[0.875],[0.07142857142857142]
[0.2952548330404218],[0.32193732193732194],[0.5127551020408163],[0.6632653061224489],[0.3],[0.08333333333333333]
[0.2442882249560633],[0.3133903133903134],[0.520408163265306],[0.6938775510204082],[0.8583333333333334],[0.07142857142857142]
[0.210896309314587],[0.32193732193732194],[0.5280612244897959],[0.6938775510204082],[0.9972222222222222],[0.11904761904761904]
[0.18804920913884005],[0.4102564102564103],[0.5433673469387754],[0.5918367346938775],[0.7138888888888889],[0.41666666666666663]
[0.17750439367311072],[0.45868945868945876],[0.5357142857142857],[0.520408163265306],[0.7583333333333334],[0.30952380952380953]
[0.13532513181019332],[0.4102564102564103],[0.5510204081632653],[0.6020408163265306],[0.48888888888888893],[0.08333333333333333]
[0.13005272407732862],[0.3817663817663818],[0.5510204081632653],[0.6428571428571428],[0.5416666666666667],[0.20238095238095236]
[0.13181019332161686],[0.34757834757834755],[0.5561224489795917],[0.7040816326530611],[0.7027777777777778],[0.20238095238095236]
[0.15465729349736376],[0.3903133903133903],[0.4821428571428571],[0.520408163265306],[0.6472222222222223],[0.2619047619047619]
[0.2442882249560632],[0.3931623931623932],[0.4285714285714285],[0.44897959183673464],[0.6416666666666667],[0.2738095238095238]
[0.35325131810193316],[0.40740740740740744],[0.43367346938775503],[0.4387755102040816],[0.65],[0.3333333333333333]
[0.3813708260105448],[0.37606837606837606],[0.4540816326530612],[0.49999999999999994],[0.6472222222222223],[0.20238095238095236]
